open_time,open,high,low,close,volume
2025-08-29 12:10:00+00:00,110200.01,110271.15,110200.0,110271.14,11.13227
2025-08-29 12:15:00+00:00,110271.14,110307.84,110187.0,110187.0,10.49217
2025-08-29 12:20:00+00:00,110187.0,110360.0,110186.99,110359.99,15.18262
2025-08-29 12:25:00+00:00,110351.88,110351.88,110283.86,110340.53,11.75416
2025-08-29 12:30:00+00:00,110340.53,111739.99,110047.0,110811.88,11.63874
2025-08-29 12:35:00+00:00,110811.88,110811.88,110541.99,110600.59,16.47387
2025-08-29 12:40:00+00:00,110689.37,110689.37,110433.0,110556.72,0.74111
2025-08-29 12:45:00+00:00,110556.71,110756.92,110520.06,110687.36,0.37142
2025-08-29 12:50:00+00:00,110659.64,110794.24,110532.68,110794.24,1.69104
2025-08-29 12:55:00+00:00,110794.24,110794.24,110580.34,110725.89,15.04728
2025-08-29 13:00:00+00:00,110728.01,110767.23,110576.62,110614.08,5.50003
2025-08-29 13:05:00+00:00,110614.07,110704.93,110508.9,110648.63,5.8335
2025-08-29 13:10:00+00:00,110648.63,110695.55,110583.4,110687.15,0.22951
2025-08-29 13:15:00+00:00,110687.16,110801.25,110470.69,110472.46,1.96625
2025-08-29 13:20:00+00:00,110472.45,110557.2,110442.99,110520.95,1.34329
2025-08-29 13:25:00+00:00,110520.95,110559.56,110463.79,110480.0,0.23022
2025-08-29 13:30:00+00:00,110479.99,110480.0,110161.16,110247.26,6.62103
2025-08-29 13:35:00+00:00,110247.27,110427.99,109786.73,109786.73,5.87311
2025-08-29 13:40:00+00:00,109786.73,110054.0,109595.13,109724.21,5.67667
2025-08-29 13:45:00+00:00,109724.2,109724.2,49946.0,108988.96,3.49589
2025-08-29 13:50:00+00:00,108832.49,109498.0,108832.49,109346.0,4.41371
2025-08-29 13:55:00+00:00,109346.01,109356.17,108933.44,109106.13,3.64584
2025-08-29 14:00:00+00:00,109099.56,110277.41,108994.97,108994.97,2.1139
2025-08-29 14:05:00+00:00,108994.97,108994.97,108507.98,108752.64,1.43343
2025-08-29 14:10:00+00:00,108752.64,108857.82,108680.55,108790.9,2.39356
2025-08-29 14:15:00+00:00,108790.9,108869.12,108367.91,108712.0,10.58806
2025-08-29 14:20:00+00:00,108699.98,108949.43,108699.98,108778.0,0.74793
2025-08-29 14:25:00+00:00,108778.0,108800.0,108360.0,108623.5,1.60855
2025-08-29 14:30:00+00:00,108626.0,113491.3,108461.07,108523.95,1.99235
2025-08-29 14:35:00+00:00,108523.95,108641.99,108446.96,108611.3,4.54726
2025-08-29 14:40:00+00:00,108600.0,108850.0,108599.99,108617.8,2.21532
2025-08-29 14:45:00+00:00,108617.81,108695.39,108457.16,108457.16,3.98182
2025-08-29 14:50:00+00:00,108444.84,108455.68,108265.67,108398.61,2.84518
2025-08-29 14:55:00+00:00,108398.6,108398.6,108106.62,108188.4,1.35039
2025-08-29 15:00:00+00:00,108188.4,108449.75,108188.39,108262.33,0.42314
2025-08-29 15:05:00+00:00,108262.33,108440.0,108262.33,108312.85,3.28242
2025-08-29 15:10:00+00:00,108307.13,108353.78,49946.0,108261.41,1.81632
2025-08-29 15:15:00+00:00,108261.4,108703.91,108261.4,108588.4,0.97872
2025-08-29 15:20:00+00:00,108588.39,108658.54,108531.14,108655.16,1.06317
2025-08-29 15:25:00+00:00,108655.15,108705.56,108355.38,108355.38,2.07609
2025-08-29 15:30:00+00:00,108355.38,108498.01,108210.76,108498.01,1.69337
2025-08-29 15:35:00+00:00,108498.0,108600.0,108399.99,108399.99,0.90558
2025-08-29 15:40:00+00:00,108398.0,108518.94,108398.0,108501.09,2.7163
2025-08-29 15:45:00+00:00,108501.09,108669.01,108402.06,108415.99,1.19511
2025-08-29 15:50:00+00:00,108415.99,108496.85,108335.01,108496.84,4.49296
2025-08-29 15:55:00+00:00,108496.84,108523.01,108295.3,108397.03,1.51351
2025-08-29 16:00:00+00:00,108397.04,108429.16,108225.69,108225.7,0.39843
2025-08-29 16:05:00+00:00,108225.7,108377.34,108150.01,108368.46,1.04614
2025-08-29 16:10:00+00:00,108381.02,108690.49,108381.01,108627.51,2.3405
2025-08-29 16:15:00+00:00,108627.52,108665.62,108490.15,108571.26,0.41631
2025-08-29 16:20:00+00:00,108500.01,108742.95,108500.01,108682.0,0.4653
2025-08-29 16:25:00+00:00,108641.41,108641.41,108513.77,108513.77,0.50944
2025-08-29 16:30:00+00:00,108513.76,108712.82,108513.76,108710.01,1.74004
2025-08-29 16:35:00+00:00,108710.0,108822.99,108659.99,108822.99,0.5782
2025-08-29 16:40:00+00:00,108822.99,108823.0,108711.88,108711.89,0.73086
2025-08-29 16:45:00+00:00,108711.89,108827.63,108562.0,108562.01,1.8354
2025-08-29 16:50:00+00:00,108562.01,108775.2,108562.0,108774.46,1.44493
2025-08-29 16:55:00+00:00,108794.33,108794.33,108695.85,108726.88,1.28056
2025-08-29 17:00:00+00:00,108726.88,108726.88,108465.17,108465.17,2.82158
2025-08-29 17:05:00+00:00,108465.17,108500.0,108400.0,108426.68,0.42247
2025-08-29 17:10:00+00:00,108426.68,108426.68,108218.0,108218.01,1.35559
2025-08-29 17:15:00+00:00,108218.01,108338.56,108173.96,108302.18,0.30984
2025-08-29 17:20:00+00:00,108287.49,108500.0,108287.49,108500.0,1.33336
2025-08-29 17:25:00+00:00,108500.0,108545.46,108385.98,108385.98,0.17205
2025-08-29 17:30:00+00:00,108385.98,108605.96,108385.98,108475.19,2.79558
2025-08-29 17:35:00+00:00,108475.2,108524.92,108357.99,108409.06,0.07877
2025-08-29 17:40:00+00:00,108409.05,108447.06,108332.01,108441.37,4.60143
2025-08-29 17:45:00+00:00,108441.37,108550.0,108432.01,108471.61,0.13663
2025-08-29 17:50:00+00:00,108471.6,108581.2,108432.91,108527.99,0.26628
2025-08-29 17:55:00+00:00,108528.0,108582.05,108443.89,108482.17,0.51878
2025-08-29 18:00:00+00:00,108482.16,108482.16,108306.72,108326.45,0.12624
2025-08-29 18:05:00+00:00,108354.12,108500.0,108351.99,108407.86,0.66482
2025-08-29 18:10:00+00:00,108407.85,108435.57,108326.92,108326.92,0.19485
2025-08-29 18:15:00+00:00,108326.91,108398.1,108222.8,108302.01,0.30562
2025-08-29 18:20:00+00:00,108302.01,108304.0,108144.0,108240.05,0.49474
2025-08-29 18:25:00+00:00,108229.96,108229.96,108101.07,108126.97,0.18996
2025-08-29 18:30:00+00:00,108126.96,108162.06,108113.75,108113.76,0.89358
2025-08-29 18:35:00+00:00,108120.0,108245.8,108110.29,108128.01,1.31043
2025-08-29 18:40:00+00:00,108128.0,108205.03,108117.76,108144.0,0.6792
2025-08-29 18:45:00+00:00,108129.64,108211.27,108108.0,108182.59,1.50088
2025-08-29 18:50:00+00:00,108182.59,108220.0,108158.13,108158.13,0.18425
2025-08-29 18:55:00+00:00,108175.98,108195.2,108134.38,108166.0,0.11829
2025-08-29 19:00:00+00:00,108145.41,108224.69,107988.19,108090.18,0.37998
2025-08-29 19:05:00+00:00,108090.17,108367.55,108036.67,108356.0,1.96003
2025-08-29 19:10:00+00:00,108402.76,108460.66,108182.94,108382.0,0.45958
2025-08-29 19:15:00+00:00,108360.02,108595.31,108360.02,108549.84,0.24503
2025-08-29 19:20:00+00:00,108626.0,108735.94,108581.99,108671.03,0.27426
2025-08-29 19:25:00+00:00,108671.03,110422.4,108586.65,108605.99,7.94251
2025-08-29 19:30:00+00:00,108639.88,108733.85,108500.0,108500.01,3.4909
2025-08-29 19:35:00+00:00,108500.01,108776.69,108382.0,108500.0,6.98535
2025-08-29 19:40:00+00:00,108445.45,108559.9,108445.45,108559.89,2.88534
2025-08-29 19:45:00+00:00,108559.89,108663.54,108512.31,108544.01,4.30913
2025-08-29 19:50:00+00:00,108544.01,108544.01,108324.31,108324.31,2.93933
2025-08-29 19:55:00+00:00,108370.07,108377.41,108178.0,108215.23,3.27061
2025-08-29 20:00:00+00:00,108215.23,108242.23,108098.18,108098.19,2.19109
2025-08-29 20:05:00+00:00,108087.25,108087.25,107754.58,108000.0,4.32971
2025-08-29 20:10:00+00:00,107830.98,107912.66,107783.97,107874.0,1.99648
2025-08-29 20:15:00+00:00,107873.99,107879.81,107763.99,107847.99,4.07416
2025-08-29 20:20:00+00:00,107879.97,107989.09,107841.99,107989.09,2.06755
2025-08-29 20:25:00+00:00,108000.0,108039.49,100502.2,107940.0,4.08284
2025-08-29 20:30:00+00:00,107940.01,107940.01,107800.0,107900.13,3.01508
2025-08-29 20:35:00+00:00,107891.63,107891.63,107675.02,107710.01,1.88962
2025-08-29 20:40:00+00:00,107710.01,107781.7,107671.56,107673.95,31.59327
2025-08-29 20:45:00+00:00,107673.94,107737.0,107509.81,107732.92,3.86372
2025-08-29 20:50:00+00:00,107715.99,120000.0,107473.94,107683.94,4.55353
2025-08-29 20:55:00+00:00,107683.94,107876.08,107683.94,107770.77,0.65133
2025-08-29 21:00:00+00:00,107770.78,107788.02,107539.6,107690.83,8.6362
2025-08-29 21:05:00+00:00,107691.99,107820.0,107672.92,107708.01,3.45431
2025-08-29 21:10:00+00:00,107708.0,107897.51,107708.0,107850.25,1.37908
2025-08-29 21:15:00+00:00,107850.24,107943.89,106482.5,107793.81,1.34658
2025-08-29 21:20:00+00:00,107789.26,107816.89,107030.92,107740.0,1.96006
2025-08-29 21:25:00+00:00,107778.31,107922.01,107741.18,107922.01,1.04304
2025-08-29 21:30:00+00:00,107946.61,108265.47,107010.3,108220.0,1.40962
2025-08-29 21:35:00+00:00,108216.01,108355.44,108216.0,108313.16,3.52535
2025-08-29 21:40:00+00:00,108319.03,112280.0,108307.86,108415.16,5.52341
2025-08-29 21:45:00+00:00,108415.15,108415.15,108264.99,108390.53,2.76784
2025-08-29 21:50:00+00:00,108401.2,108444.33,108356.0,108373.0,2.47711
2025-08-29 21:55:00+00:00,108360.05,108456.32,108354.03,108450.0,0.95478
2025-08-29 22:00:00+00:00,108450.01,108480.48,108373.73,108373.74,1.92142
2025-08-29 22:05:00+00:00,108371.85,108371.85,108296.75,108353.21,1.32009
2025-08-29 22:10:00+00:00,108353.21,108353.22,106482.5,108288.5,1.50199
2025-08-29 22:15:00+00:00,108288.49,108326.36,108285.89,108326.36,2.05572
2025-08-29 22:20:00+00:00,108326.35,108434.0,108313.35,108427.23,3.35036
2025-08-29 22:25:00+00:00,108427.23,108427.23,108291.45,108318.19,2.96299
2025-08-29 22:30:00+00:00,108339.4,108400.0,108339.39,108374.75,1.06561
2025-08-29 22:35:00+00:00,108363.38,108363.38,108211.73,108239.02,1.44471
2025-08-29 22:40:00+00:00,108239.02,108260.0,108165.7,108240.0,2.09408
2025-08-29 22:45:00+00:00,108240.01,108284.26,108043.03,108218.38,1.99081
2025-08-29 22:50:00+00:00,108218.38,108322.84,108207.81,108322.84,1.36016
2025-08-29 22:55:00+00:00,108298.83,108372.67,108020.9,108372.67,3.64421
