open_time,open,high,low,close,volume
2025-08-30 08:10:00+00:00,2.231e-05,2.231e-05,2.231e-05,2.231e-05,1252933162.0
2025-08-30 08:15:00+00:00,2.237e-05,2.237e-05,2.237e-05,2.237e-05,2235136.0
2025-08-30 08:20:00+00:00,2.223e-05,2.223e-05,2.222e-05,2.222e-05,2147483646.0
2025-08-30 08:25:00+00:00,2.222e-05,2.222e-05,2.222e-05,2.222e-05,0.0
2025-08-30 08:30:00+00:00,2.223e-05,2.223e-05,2.223e-05,2.223e-05,1251229092.0
2025-08-30 08:35:00+00:00,2.233e-05,2.233e-05,2.231e-05,2.231e-05,1366547612.0
2025-08-30 08:40:00+00:00,2.233e-05,2.233e-05,2.233e-05,2.233e-05,847235104.0
2025-08-30 08:45:00+00:00,2.227e-05,2.227e-05,2.226e-05,2.226e-05,1667084828.0
2025-08-30 08:50:00+00:00,2.227e-05,2.227e-05,2.224e-05,2.227e-05,1092737378.0
2025-08-30 08:55:00+00:00,2.229e-05,2.229e-05,2.229e-05,2.229e-05,4498425.0
2025-08-30 09:00:00+00:00,2.232e-05,2.232e-05,2.221e-05,2.221e-05,952360479.0
2025-08-30 09:05:00+00:00,2.232e-05,2.232e-05,2.231e-05,2.231e-05,1350742.0
2025-08-30 09:10:00+00:00,2.218e-05,2.218e-05,2.218e-05,2.218e-05,503474611.0
2025-08-30 09:15:00+00:00,2.2e-05,2.201e-05,2.199e-05,2.199e-05,26828610.0
2025-08-30 09:20:00+00:00,2.199e-05,2.199e-05,2.199e-05,2.199e-05,0.0
2025-08-30 09:25:00+00:00,2.191e-05,2.191e-05,2.19e-05,2.19e-05,67690416.0
2025-08-30 09:30:00+00:00,2.18e-05,2.18e-05,2.18e-05,2.18e-05,2272727.0
2025-08-30 09:35:00+00:00,2.188e-05,2.188e-05,2.18e-05,2.18e-05,6958960.0
2025-08-30 09:40:00+00:00,2.179e-05,2.179e-05,2.179e-05,2.179e-05,141263448.0
2025-08-30 09:45:00+00:00,2.185e-05,2.185e-05,2.18e-05,2.18e-05,387219957.0
2025-08-30 09:50:00+00:00,2.178e-05,2.178e-05,2.178e-05,2.178e-05,29033832.0
2025-08-30 09:55:00+00:00,2.178e-05,2.178e-05,2.178e-05,2.178e-05,0.0
2025-08-30 10:00:00+00:00,2.178e-05,2.178e-05,2.178e-05,2.178e-05,0.0
