open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volume,taker_quote_volume
2024-12-23 16:15:00+00:00,3278.92,3288.53,3274.63,3281.83,1837.6963,2024-12-23 16:19:59.999000+00:00,6032242.602657,19793,997.4346,3274599.910523
2024-12-23 16:20:00+00:00,3281.82,3291.0,3279.51,3283.64,1698.1313,2024-12-23 16:24:59.999000+00:00,5577773.512743,20333,1099.6779,3611863.759684
2024-12-23 16:25:00+00:00,3283.64,3311.42,3283.64,3305.75,3379.4206,2024-12-23 16:29:59.999000+00:00,11158807.581221,29329,1737.4691,5736327.518344
2024-12-23 16:30:00+00:00,3305.74,3306.16,3293.18,3295.54,1804.2489,2024-12-23 16:34:59.999000+00:00,5954614.92756,18434,788.6811,2602908.539722
2024-12-23 16:35:00+00:00,3295.55,3302.08,3294.44,3297.13,1005.9409,2024-12-23 16:39:59.999000+00:00,3317511.115238,13531,594.496,1960565.622886
2024-12-23 16:40:00+00:00,3297.11,3320.34,3295.75,3320.26,3608.1774,2024-12-23 16:44:59.999000+00:00,11944816.927229,15225,2199.9767,7282085.126345
2024-12-23 16:45:00+00:00,3320.27,3367.25,3313.1,3362.19,10452.945,2024-12-23 16:49:59.999000+00:00,35005139.57599,51752,6857.3402,22959737.797184
2024-12-23 16:50:00+00:00,3362.09,3383.0,3355.45,3380.32,6998.3674,2024-12-23 16:54:59.999000+00:00,23604303.90334,45038,4064.18,13707751.901153
2024-12-23 16:55:00+00:00,3380.31,3384.6,3370.0,3374.67,3464.9652,2024-12-23 16:59:59.999000+00:00,11703318.08217,30160,1769.5693,5976950.115307
2024-12-23 17:00:00+00:00,3374.67,3382.45,3363.26,3368.01,3715.2382,2024-12-23 17:04:59.999000+00:00,12532879.190723,30383,1783.3889,6015643.11882
2024-12-23 17:05:00+00:00,3368.0,3376.5,3351.38,3368.55,4914.6562,2024-12-23 17:09:59.999000+00:00,16515549.218188,36337,2750.9704,9246395.453473
2024-12-23 17:10:00+00:00,3368.54,3374.5,3356.3,3357.37,2127.1418,2024-12-23 17:14:59.999000+00:00,7155572.28996,23746,1037.8617,3491818.985198
2024-12-23 17:15:00+00:00,3357.36,3367.19,3353.57,3366.01,1720.9152,2024-12-23 17:19:59.999000+00:00,5783933.61151,21900,1005.2379,3378538.316097
2024-12-23 17:20:00+00:00,3366.0,3378.33,3364.0,3368.83,2253.727,2024-12-23 17:24:59.999000+00:00,7598029.163806,21032,967.7752,3262974.382325
2024-12-23 17:25:00+00:00,3368.83,3373.2,3361.05,3370.4,1958.4895,2024-12-23 17:29:59.999000+00:00,6596226.400303,18833,844.059,2843060.598077
2024-12-23 17:30:00+00:00,3370.59,3370.87,3360.54,3363.68,1508.6752,2024-12-23 17:34:59.999000+00:00,5078073.977979,18831,678.0089,2282458.766504
2024-12-23 17:35:00+00:00,3363.68,3364.22,3342.73,3352.21,2449.2358,2024-12-23 17:39:59.999000+00:00,8205815.983402,19752,704.1175,2359016.215276
2024-12-23 17:40:00+00:00,3352.21,3352.4,3337.66,3342.01,1201.3307,2024-12-23 17:44:59.999000+00:00,4016766.258438,13799,498.0776,1665515.475329
2024-12-23 17:45:00+00:00,3342.02,3345.05,3331.84,3338.69,1611.7878,2024-12-23 17:49:59.999000+00:00,5377859.481133,19234,749.0336,2499451.824227
2024-12-23 17:50:00+00:00,3338.9,3339.46,3327.77,3334.06,1786.571,2024-12-23 17:54:59.999000+00:00,5954220.314007,15247,976.1616,3253615.150986
2024-12-23 17:55:00+00:00,3334.06,3343.21,3332.5,3336.02,1300.3861,2024-12-23 17:59:59.999000+00:00,4341730.110164,10971,736.8425,2460304.736401
2024-12-23 18:00:00+00:00,3336.02,3343.39,3332.5,3335.63,1405.3594,2024-12-23 18:04:59.999000+00:00,4690257.481416,11017,762.7608,2545749.70334
2024-12-23 18:05:00+00:00,3335.63,3343.37,3330.99,3338.51,1111.3007,2024-12-23 18:09:59.999000+00:00,3708835.272997,13424,591.4119,1974034.968334
2024-12-23 18:10:00+00:00,3338.46,3348.19,3336.62,3344.82,752.2691,2024-12-23 18:14:59.999000+00:00,2513564.565888,12770,479.1709,1601069.811997
2024-12-23 18:15:00+00:00,3344.83,3346.28,3335.97,3338.73,639.8985,2024-12-23 18:19:59.999000+00:00,2136883.359102,8834,317.9146,1061521.408309
2024-12-23 18:20:00+00:00,3338.72,3343.68,3335.74,3337.78,856.3979,2024-12-23 18:24:59.999000+00:00,2860285.127726,10054,515.8009,1722931.539162
2024-12-23 18:25:00+00:00,3337.79,3343.5,3336.41,3337.91,825.4267,2024-12-23 18:29:59.999000+00:00,2756586.94099,6149,355.4939,1187221.525701
2024-12-23 18:30:00+00:00,3337.92,3342.82,3332.76,3333.43,642.7281,2024-12-23 18:34:59.999000+00:00,2145048.292795,4671,383.7019,1280571.915486
2024-12-23 18:35:00+00:00,3333.44,3336.15,3325.5,3330.0,861.2848,2024-12-23 18:39:59.999000+00:00,2868012.795044,7483,383.519,1277211.221079
2024-12-23 18:40:00+00:00,3329.99,3332.76,3315.0,3315.81,1226.0772,2024-12-23 18:44:59.999000+00:00,4073056.261619,10141,499.6371,1659653.919076
2024-12-23 18:45:00+00:00,3315.8,3321.8,3309.0,3310.92,1589.7852,2024-12-23 18:49:59.999000+00:00,5269653.48128,15546,715.6557,2371902.644081
2024-12-23 18:50:00+00:00,3310.92,3310.92,3297.54,3298.51,2402.2165,2024-12-23 18:54:59.999000+00:00,7931102.360121,21035,905.1257,2988107.998089
2024-12-23 18:55:00+00:00,3298.5,3309.5,3297.52,3305.0,1168.9814,2024-12-23 18:59:59.999000+00:00,3862234.226938,17753,595.1255,1966017.87887
