open_time,open,high,low,close,volume
2025-08-29 12:15:00+00:00,4367.62,4957.68,4357.98,4360.29,34.6837
2025-08-29 12:20:00+00:00,4360.3,4371.42,4359.52,4370.4,31.8723
2025-08-29 12:25:00+00:00,4369.6,4369.6,4364.35,4367.42,11.7655
2025-08-29 12:30:00+00:00,4367.41,4452.3,4367.41,4412.2,137.9476
2025-08-29 12:35:00+00:00,4397.08,4410.72,4294.76,4405.2,32.0758
2025-08-29 12:40:00+00:00,4406.11,4408.46,2287.6,4390.28,45.9006
2025-08-29 12:45:00+00:00,4390.27,4416.05,4200.0,4409.41,22.5455
2025-08-29 12:50:00+00:00,4405.71,4410.91,4400.01,4408.51,12.8353
2025-08-29 12:55:00+00:00,4408.5,4452.3,4400.0,4407.06,226.87
2025-08-29 13:00:00+00:00,4407.36,4408.45,4396.47,4398.82,91.7882
2025-08-29 13:05:00+00:00,4400.66,4410.11,4375.82,4401.03,95.2461
2025-08-29 13:10:00+00:00,4401.04,4403.22,4395.31,4400.85,17.9652
2025-08-29 13:15:00+00:00,4400.85,4474.71,4200.0,4388.79,207.0432
2025-08-29 13:20:00+00:00,4388.8,4394.91,4388.6,4390.32,14.9636
2025-08-29 13:25:00+00:00,4390.31,4398.82,4389.63,4391.66,15.1285
2025-08-29 13:30:00+00:00,4391.65,4391.66,4367.55,4377.43,62.1356
2025-08-29 13:35:00+00:00,4377.43,4377.44,4353.58,4353.58,42.4247
2025-08-29 13:40:00+00:00,4353.58,4357.06,4337.93,4347.74,17.5888
2025-08-29 13:45:00+00:00,4347.73,4347.74,4320.65,4333.49,42.4129
2025-08-29 13:50:00+00:00,4333.64,4345.32,4333.0,4333.44,74.3209
2025-08-29 13:55:00+00:00,4333.44,4335.71,4320.79,4329.86,16.5061
2025-08-29 14:00:00+00:00,4330.42,4352.62,4321.25,4321.82,25.4858
2025-08-29 14:05:00+00:00,4321.81,4493.79,4200.0,4290.09,63.0981
2025-08-29 14:10:00+00:00,4290.09,4293.97,4274.48,4286.61,50.8074
2025-08-29 14:15:00+00:00,4286.61,4299.33,4272.12,4297.27,78.7648
2025-08-29 14:20:00+00:00,4297.28,4309.81,4297.28,4300.71,36.401
2025-08-29 14:25:00+00:00,4300.71,4302.21,4283.26,4296.29,27.2385
2025-08-29 14:30:00+00:00,4295.02,4304.4,4284.4,4303.99,105.9141
2025-08-29 14:35:00+00:00,4304.0,4307.94,4299.11,4304.42,19.0075
2025-08-29 14:40:00+00:00,4304.42,4320.27,4304.0,4316.26,26.2221
2025-08-29 14:45:00+00:00,4316.26,4321.56,4305.54,4310.74,32.3244
2025-08-29 14:50:00+00:00,4309.01,4310.28,4287.39,4289.47,33.7443
2025-08-29 14:55:00+00:00,4289.47,4650.0,4276.44,4278.64,140.28
2025-08-29 15:00:00+00:00,4282.48,4325.64,4282.48,4293.62,184.6367
2025-08-29 15:05:00+00:00,4293.63,4337.99,4293.62,4318.5,25.2475
2025-08-29 15:10:00+00:00,4318.5,4328.7,4312.66,4325.32,28.5551
2025-08-29 15:15:00+00:00,4325.32,4420.79,4325.31,4338.17,23.6314
2025-08-29 15:20:00+00:00,4338.72,4343.05,4328.99,4332.56,43.5021
2025-08-29 15:25:00+00:00,4332.56,4333.89,4318.58,4318.58,21.4747
2025-08-29 15:30:00+00:00,4318.58,4322.41,4251.73,4319.9,42.3113
2025-08-29 15:35:00+00:00,4319.89,4332.51,2260.6,4316.58,41.6781
2025-08-29 15:40:00+00:00,4316.36,4333.67,4316.36,4333.67,40.0155
2025-08-29 15:45:00+00:00,4334.75,4342.22,2260.6,4339.28,35.0487
2025-08-29 15:50:00+00:00,4339.58,4340.82,4327.44,4337.27,9.4737
2025-08-29 15:55:00+00:00,4338.06,4341.17,4311.18,4318.19,39.4532
2025-08-29 16:00:00+00:00,4315.5,4320.3,4302.18,4302.18,16.0814
2025-08-29 16:05:00+00:00,4302.19,4314.84,4297.85,4311.33,13.9699
2025-08-29 16:10:00+00:00,4311.0,4339.82,4297.85,4338.49,13.9418
2025-08-29 16:15:00+00:00,4338.56,4342.85,4328.52,4332.4,9.8611
2025-08-29 16:20:00+00:00,4326.29,4351.79,4297.85,4342.55,20.007
2025-08-29 16:25:00+00:00,4344.84,4344.84,4334.45,4334.45,50.437
2025-08-29 16:30:00+00:00,4334.44,4343.1,4331.72,4343.09,18.8957
2025-08-29 16:35:00+00:00,4340.06,4342.9,4334.7,4341.99,9.6202
2025-08-29 16:40:00+00:00,4341.99,4342.0,4329.5,4329.51,16.2531
2025-08-29 16:45:00+00:00,4329.5,4332.91,4317.08,4317.08,11.8545
2025-08-29 16:50:00+00:00,4317.07,4334.91,4317.07,4334.24,14.4054
2025-08-29 16:55:00+00:00,4333.65,4336.69,4330.49,4336.68,12.1738
2025-08-29 17:00:00+00:00,4336.24,4337.33,4326.44,4329.09,13.3708
2025-08-29 17:05:00+00:00,4332.59,4334.23,4317.47,4330.84,47.7933
2025-08-29 17:10:00+00:00,4331.31,4331.32,4316.0,4319.46,15.8613
2025-08-29 17:15:00+00:00,4320.3,4334.12,4318.38,4334.11,14.8787
2025-08-29 17:20:00+00:00,4334.4,4347.56,4334.4,4347.55,17.9554
2025-08-29 17:25:00+00:00,4347.56,4352.17,4342.6,4342.77,11.8417
2025-08-29 17:30:00+00:00,4342.78,4358.32,4340.01,4344.84,12.9029
2025-08-29 17:35:00+00:00,4346.14,4348.01,4336.72,4339.34,11.4572
2025-08-29 17:40:00+00:00,4340.26,4345.0,4338.34,4344.84,12.7315
2025-08-29 17:45:00+00:00,4344.85,4350.04,4335.0,4337.11,9.0655
2025-08-29 17:50:00+00:00,4337.1,4345.73,4335.35,4336.38,8.4861
2025-08-29 17:55:00+00:00,4336.53,4341.7,4331.99,4333.39,9.8291
2025-08-29 18:00:00+00:00,4333.39,4333.39,4325.33,4325.33,1.8278
2025-08-29 18:05:00+00:00,4327.41,4341.25,4327.4,4332.9,1.8592
2025-08-29 18:10:00+00:00,4333.22,4333.22,4328.85,4331.22,0.0062
2025-08-29 18:15:00+00:00,4327.21,4327.21,4316.83,4322.62,2.7626
2025-08-29 18:20:00+00:00,4322.18,4325.1,4310.63,4320.51,10.0244
2025-08-29 18:25:00+00:00,4320.5,4320.5,4311.8,4314.43,2.2751
2025-08-29 18:30:00+00:00,4314.93,4316.69,4312.44,4312.56,5.3356
