open_time,open,high,low,close,volume
2025-08-30 08:35:00+00:00,0.34,0.3402,0.3399,0.3401,129558.2
2025-08-30 08:40:00+00:00,0.3401,0.3402,0.34,0.34,88284.2
2025-08-30 08:45:00+00:00,0.3401,0.3401,0.3397,0.3399,611901.7
2025-08-30 08:50:00+00:00,0.3398,0.3401,0.3398,0.34,314193.0
2025-08-30 08:55:00+00:00,0.3401,0.3401,0.34,0.3401,180067.6
2025-08-30 09:00:00+00:00,0.34,0.3401,0.3399,0.34,149036.5
2025-08-30 09:05:00+00:00,0.34,0.3402,0.3399,0.34,350143.6
2025-08-30 09:10:00+00:00,0.34,0.34,0.3399,0.34,63564.7
2025-08-30 09:15:00+00:00,0.34,0.34,0.3398,0.34,120343.4
2025-08-30 09:20:00+00:00,0.34,0.34,0.3399,0.34,93008.0
2025-08-30 09:25:00+00:00,0.3399,0.3402,0.3399,0.34,338138.3
2025-08-30 09:30:00+00:00,0.3401,0.3401,0.3397,0.3398,125597.1
2025-08-30 09:35:00+00:00,0.3398,0.3401,0.3397,0.3401,153550.3
2025-08-30 09:40:00+00:00,0.3401,0.3401,0.3399,0.34,119668.7
2025-08-30 09:45:00+00:00,0.34,0.3402,0.3399,0.3401,353143.5
2025-08-30 09:50:00+00:00,0.3402,0.3405,0.3401,0.3404,1929722.1
2025-08-30 09:55:00+00:00,0.3404,0.3405,0.3403,0.3405,60204.6
2025-08-30 10:00:00+00:00,0.3405,0.3406,0.3404,0.3404,1042490.1
2025-08-30 10:05:00+00:00,0.3405,0.3406,0.3403,0.3405,933797.3
2025-08-30 10:10:00+00:00,0.3405,0.3405,0.3404,0.3404,404204.9
2025-08-30 10:15:00+00:00,0.3404,0.3406,0.3404,0.3405,303838.2
2025-08-30 10:20:00+00:00,0.3406,0.3406,0.3405,0.3406,115185.4
2025-08-30 10:25:00+00:00,0.3405,0.3406,0.3404,0.3405,172580.5
2025-08-30 10:30:00+00:00,0.3405,0.3405,0.3399,0.3399,1920512.7
2025-08-30 10:35:00+00:00,0.3399,0.34,0.3399,0.3399,94989.5
2025-08-30 10:40:00+00:00,0.34,0.34,0.3399,0.3399,131156.0
2025-08-30 10:45:00+00:00,0.3399,0.3403,0.3399,0.3403,665769.3
2025-08-30 10:50:00+00:00,0.3402,0.3403,0.3402,0.3402,56877.8
2025-08-30 10:55:00+00:00,0.3403,0.3404,0.3402,0.3404,938429.9
2025-08-30 11:00:00+00:00,0.3404,0.3406,0.3403,0.3405,413108.8
2025-08-30 11:05:00+00:00,0.3405,0.3407,0.3404,0.3407,995368.8
2025-08-30 11:10:00+00:00,0.3407,0.3407,0.3406,0.3406,158230.8
2025-08-30 11:15:00+00:00,0.3407,0.3407,0.3405,0.3407,137372.1
2025-08-30 11:20:00+00:00,0.3407,0.3408,0.3405,0.3408,369676.7
2025-08-30 11:25:00+00:00,0.3408,0.3408,0.3407,0.3407,105157.3
2025-08-30 11:30:00+00:00,0.3408,0.3408,0.3406,0.3407,223577.7
2025-08-30 11:35:00+00:00,0.3406,0.3407,0.3404,0.3405,239420.3
2025-08-30 11:40:00+00:00,0.3404,0.3405,0.3403,0.3404,210038.6
2025-08-30 11:45:00+00:00,0.3403,0.3404,0.3403,0.3404,152417.1
2025-08-30 11:50:00+00:00,0.3404,0.3404,0.3401,0.3402,473148.1
2025-08-30 11:55:00+00:00,0.3402,0.3402,0.34,0.34,879107.6
2025-08-30 12:00:00+00:00,0.34,0.3401,0.3399,0.34,1319301.4
2025-08-30 12:05:00+00:00,0.34,0.34,0.3394,0.3394,3891270.7
2025-08-30 12:10:00+00:00,0.3394,0.3396,0.3394,0.3396,749004.5
2025-08-30 12:15:00+00:00,0.3396,0.3396,0.3393,0.3394,600665.2
2025-08-30 12:20:00+00:00,0.3394,0.3397,0.3394,0.3396,316248.9
2025-08-30 12:25:00+00:00,0.3395,0.3396,0.3392,0.3394,1664823.9
2025-08-30 12:30:00+00:00,0.3394,0.3394,0.3388,0.3389,3037557.2
2025-08-30 12:35:00+00:00,0.3389,0.339,0.3384,0.3385,3625544.6
2025-08-30 12:40:00+00:00,0.3385,0.3386,0.3383,0.3385,1697496.8
2025-08-30 12:45:00+00:00,0.3385,0.3388,0.3383,0.3388,283530.9
2025-08-30 12:50:00+00:00,0.3387,0.3388,0.3385,0.3387,154120.3
2025-08-30 12:55:00+00:00,0.3387,0.3388,0.3386,0.3387,69544.8
2025-08-30 13:00:00+00:00,0.3388,0.3391,0.3387,0.3391,2325011.6
2025-08-30 13:05:00+00:00,0.339,0.3391,0.3382,0.3385,4325191.2
2025-08-30 13:10:00+00:00,0.3384,0.3385,0.338,0.3381,879623.7
2025-08-30 13:15:00+00:00,0.3381,0.3386,0.338,0.3386,1381316.2
2025-08-30 13:20:00+00:00,0.3385,0.3386,0.3383,0.3386,153585.7
2025-08-30 13:25:00+00:00,0.3386,0.3388,0.3385,0.3388,1138943.3
2025-08-30 13:30:00+00:00,0.3388,0.3392,0.3387,0.3392,2006189.2
